WBDB	FAMNAME	SCINAME	COMMONNAME	FAMSEQ	GENSEQ	AUTHORITY	STADESC	SEQ	GENRECID	GENFAMRID	GENNAME	SPCSPECIES	EURING	ADVEURINGS	HRSPEC	SELECTABLE	AOU	BWP	CHRISTIDIS	DFW	ROBERTSON	SIBLEY	STOTZ	TURBOTT	OTHER_CL
32352	Accipitridae	Buteo nitidus	Grey Hawk	36	307	Latham 1790	recognised	12365	226	36	Buteo	nitidus	2790		0	1	1	0	0	0	0	0	1	0	0
3503	Accipitridae	Buteo leucorrhous	White-rumped Hawk	36	307	Quoy & Gaimard 1824	recognised	12370	226	36	Buteo	leucorrhous			0	1	0	0	0	0	0	1	1	0	0
3504	Accipitridae	Buteo brachyurus	Short-tailed Hawk	36	307	Vieillot 1816	recognised	12380	226	36	Buteo	brachyurus	2830		0	1	1	0	0	0	0	1	1	0	0
3505	Accipitridae	Buteo albigula	White-throated Hawk	36	307	Philippi 1899	recognised	12390	226	36	Buteo	albigula			0	1	0	0	0	0	0	1	1	0	0
3506	Accipitridae	Buteo swainsoni	Swainson's Hawk	36	307	Bonaparte 1838	recognised	12400	226	36	Buteo	swainsoni	2820		0	1	1	0	0	0	0	1	1	0	0
3507	Accipitridae	Buteo albicaudatus	White-tailed Hawk	36	307	Vieillot 1816	recognised	12410	226	36	Buteo	albicaudatus	2840		0	1	1	0	0	0	0	1	1	0	0
3508	Accipitridae	Buteo galapagoensis	Galapagos Hawk	36	307	Gould 1837	recognised	12420	226	36	Buteo	galapagoensis			0	1	0	0	0	0	0	1	1	0	0
3509	Accipitridae	Buteo polyosoma	Red-backed Hawk	36	307	Quoy & Gaimard 1824	recognised	12430	226	36	Buteo	polyosoma			0	1	0	0	0	0	0	1	1	0	0
3510	Accipitridae	Buteo poecilochrous	Puna Hawk	36	307	Gurney 1879	recognised	12440	226	36	Buteo	poecilochrous			0	1	0	0	0	0	0	1	1	0	0
3511	Accipitridae	Buteo albonotatus	Zone-tailed Hawk	36	307	Kaup 1847	recognised	12450	226	36	Buteo	albonotatus	2850		0	1	1	0	0	0	0	1	1	0	0
3512	Accipitridae	Buteo solitarius	Hawaiian Hawk	36	307	Peale 1848	recognised	12460	226	36	Buteo	solitarius			0	1	1	0	0	0	0	1	0	0	0
3513	Accipitridae	Buteo jamaicensis	Red-tailed Hawk	36	307	Gmelin 1788	recognised	12470	226	36	Buteo	jamaicensis	2860		0	1	1	0	0	0	0	1	1	0	0
3514	Accipitridae	Buteo ventralis	Rufous-tailed Hawk	36	307	Gould 1837	recognised	12480	226	36	Buteo	ventralis			0	1	0	0	0	0	0	1	1	0	0
3515	Accipitridae	Buteo buteo	Common Buzzard	36	307	Linnaeus 1758	recognised	12490	226	36	Buteo	buteo	2870	02871;02872;02873	1	1	0	1	0	1	0	1	0	0	0
31630	Accipitridae	Buteo japonicus	Eastern Buzzard	36	307	Temminck & Schlegel 1844	under review	12495	226	36	Buteo	japonicus			0	1	0	0	0	0	0	0	0	0	1
32234	Accipitridae	Buteo refectus	Himalayan Buzzard	36	307	Portenko 1929	under review	12497	226	36	Buteo	refectus			0	1	0	0	0	0	0	0	0	0	1
3516	Accipitridae	Buteo oreophilus	Mountain Buzzard	36	307	Hartert & Neumann 1914	recognised	12500	226	36	Buteo	oreophilus			0	1	0	0	0	1	0	1	0	0	0
32498	Accipitridae	Buteo trizonatus		36	307	Rudebeck 1957	under review	12501	226	36	Buteo	trizonatus			0	1	0	0	0	0	0	0	0	0	0
3517	Accipitridae	Buteo brachypterus	Madagascar Buzzard	36	307	Hartlaub 1860	recognised	12510	226	36	Buteo	brachypterus			0	1	0	0	0	1	0	1	0	0	0
3518	Accipitridae	Buteo rufinus	Long-legged Buzzard	36	307	Cretzschmar 1827	recognised	12520	226	36	Buteo	rufinus	2880		0	1	0	1	0	1	0	1	0	0	0
31631	Accipitridae	Buteo socotrae	Socotran Buzzard	36	307		under review	12525	226	36	Buteo	socotrae			0	1	0	0	0	0	0	0	0	0	1
3519	Accipitridae	Buteo hemilasius	Upland Buzzard	36	307	Temminck & Schlegel 1844	recognised	12530	226	36	Buteo	hemilasius	2890		0	1	0	1	0	0	0	1	0	0	0
3520	Accipitridae	Buteo regalis	Ferruginous Hawk	36	307	Gray 1844	recognised	12540	226	36	Buteo	regalis	2910		0	1	1	0	0	0	0	1	1	0	0
3521	Accipitridae	Buteo lagopus	Rough-legged Hawk	36	307	Pontoppidan 1763	recognised	12550	226	36	Buteo	lagopus	2900		1	1	1	1	0	0	0	1	1	0	0
3522	Accipitridae	Buteo auguralis	Red-necked Buzzard	36	307	Salvadori 1865	recognised	12560	226	36	Buteo	auguralis	30810		0	1	0	0	0	1	0	1	0	0	0
9831	Accipitridae	Buteo archeri		36	307	Sclater 1918	not recognised	12570	226	36	Buteo	archeri			0	1	0	0	0	0	0	1	0	0	0
3523	Accipitridae	Buteo augur		36	307	Rüppell 1836	not recognised	12580	226	36	Buteo	augur			0	0	0	0	0	0	0	1	0	0	0
31532	Accipitridae	Buteo augur	Augur Buzzard	36	307	Rüppell 1836	recognised	12590	226	36	Buteo	augur			0	1	0	0	0	1	0	0	0	0	0
3524	Accipitridae	Buteo rufofuscus	Jackal Buzzard	36	307	Forster 1798	recognised	12600	226	36	Buteo	rufofuscus			0	1	0	0	0	1	0	1	0	0	0
80012	Accipitridae	Buteo sp.		36	307		not recognised	200120	226	36	Buteo		2919		0	1	0	0	0	0	0	0	0	0	0
3487	Accipitridae	Buteogallus aequinoctialis	Rufous Crab-hawk	36	301	Gmelin 1788	recognised	12200	227	36	Buteogallus	aequinoctialis			0	1	0	0	0	0	0	1	1	0	0
3488	Accipitridae	Buteogallus anthracinus		36	301	Deppe 1830	not recognised	12210	227	36	Buteogallus	anthracinus			0	0	1	0	0	0	0	1	1	0	0
32477	Accipitridae	Buteogallus anthracinus	Common Black-hawk	36	301	Deppe 1830	recognised	12211	227	36	Buteogallus	anthracinus	2770		0	1	0	0	0	0	0	0	0	0	0
32478	Accipitridae	Buteogallus gundlachii	Cuban Black Hawk	36	301	Cabanis 1855	recognised	12215	227	36	Buteogallus	gundlachii			0	1	0	0	0	0	0	0	0	0	0
3489	Accipitridae	Buteogallus subtilis	Mangrove Black-hawk	36	301	Thayer & Bangs 1905	recognised	12220	227	36	Buteogallus	subtilis			0	1	1	0	0	0	0	1	1	0	0
3490	Accipitridae	Buteogallus urubitinga	Great Black-hawk	36	301	Gmelin 1788	recognised	12230	227	36	Buteogallus	urubitinga			0	1	1	0	0	0	0	1	1	0	0
3491	Accipitridae	Buteogallus meridionalis	Savanna Hawk	36	301	Latham 1790	recognised	12240	227	36	Buteogallus	meridionalis			0	1	1	0	0	0	0	1	1	0	0
3346	Accipitridae	Chelictinia riocourii	African Swallow-tailed Kite	36	268	Vieillot 1822	recognised	10680	344	36	Chelictinia	riocourii	31150		0	1	0	0	0	1	0	1	0	0	0
31028	Accipitridae	Chondrohierax uncinatus		36	259		not recognised	10510	374	36	Chondrohierax	uncinatus			0	0	1	0	0	0	0	1	0	0	0
3331	Accipitridae	Chondrohierax uncinatus	Hook-billed Kite	36	259	Temminck 1822	recognised	10520	374	36	Chondrohierax	uncinatus	2300		0	1	0	0	0	0	0	0	1	0	0
30037	Accipitridae	Chondrohierax wilsonii	Cuban Kite	36	259	Cassin 1847	recognised	10530	374	36	Chondrohierax	wilsonii			0	1	0	0	0	0	0	0	1	0	0
31030	Accipitridae	Circaetus gallicus		36	285		not recognised	11070	398	36	Circaetus	gallicus			0	0	0	1	0	0	0	1	0	0	0
3384	Accipitridae	Circaetus gallicus		36	285	Gmelin 1788	not recognised	11080	398	36	Circaetus	gallicus			0	0	0	0	0	1	0	0	0	0	0
32257	Accipitridae	Circaetus gallicus	Short-toed Snake-eagle	36	285	Gmelin 1788	recognised	11090	398	36	Circaetus	gallicus	2560		0	1	0	0	0	0	0	0	0	0	1
32259	Accipitridae	Circaetus pectoralis	Black-chested Snake-eagle	36	285	A. Smith 1829	recognised	11110	398	36	Circaetus	pectoralis			0	1	0	0	0	0	0	1	0	0	0
31639	Accipitridae	Circaetus beaudouini	Beaudouin's Snake-eagle	36	285	Verreaux & Des Murs 1862	recognised	11120	398	36	Circaetus	beaudouini			0	1	0	0	0	0	0	0	0	0	1
3386	Accipitridae	Circaetus cinereus	Brown Snake-eagle	36	285	Vieillot 1818	recognised	11130	398	36	Circaetus	cinereus	31210		0	1	0	0	0	1	0	1	0	0	0
3387	Accipitridae	Circaetus fasciolatus	Southern Banded Snake-eagle	36	285	Kaup 1850	recognised	11140	398	36	Circaetus	fasciolatus			0	1	0	0	0	1	0	1	0	0	0
3388	Accipitridae	Circaetus cinerascens	Banded Snake-eagle	36	285	von Müller 1851	recognised	11150	398	36	Circaetus	cinerascens	31200		0	1	0	0	0	1	0	1	0	0	0
3399	Accipitridae	Circus aeruginosus	Western Marsh-harrier	36	290	Linnaeus 1758	recognised	11270	399	36	Circus	aeruginosus	2600		1	1	1	1	0	1	0	1	0	0	0
3400	Accipitridae	Circus ranivorus	African Marsh-harrier	36	290	Daudin 1800	recognised	11280	399	36	Circus	ranivorus			0	1	0	0	0	1	0	1	0	0	0
3401	Accipitridae	Circus spilonotus	Eastern Marsh-harrier	36	290	Kaup 1847	recognised	11290	399	36	Circus	spilonotus			0	1	0	0	0	0	0	1	0	0	0
3402	Accipitridae	Circus approximans	Swamp Harrier	36	290	Peale 1848	recognised	11300	399	36	Circus	approximans			0	1	0	0	1	0	0	1	0	1	0
31032	Accipitridae	Circus maillardi		36	290		not recognised	11310	399	36	Circus	maillardi			0	0	0	0	0	1	0	1	0	0	0
3403	Accipitridae	Circus macrosceles	Madagascar Harrier	36	290	Newton 1863	recognised	11320	399	36	Circus	macrosceles			0	1	0	0	0	0	0	0	0	0	1
30003	Accipitridae	Circus maillardi	Reunion Harrier	36	290	Verreaux 1862	recognised	11330	399	36	Circus	maillardi			0	1	0	0	0	0	0	0	0	0	1
3404	Accipitridae	Circus buffoni	Long-winged Harrier	36	290	Gmelin 1788	recognised	11340	399	36	Circus	buffoni			0	1	0	0	0	0	0	1	1	0	0
3405	Accipitridae	Circus assimilis	Spotted Harrier	36	290	Jardine & Selby 1828	recognised	11350	399	36	Circus	assimilis			0	1	0	0	1	0	0	1	0	0	0
3406	Accipitridae	Circus maurus	Black Harrier	36	290	Temminck 1828	recognised	11360	399	36	Circus	maurus			0	1	0	0	0	1	0	1	0	0	0
3407	Accipitridae	Circus cyaneus	Northern Harrier	36	290	Linnaeus 1766	recognised	11370	399	36	Circus	cyaneus	2610		0	1	1	1	0	1	0	1	1	0	0
3408	Accipitridae	Circus cinereus	Cinereous Harrier	36	290	Vieillot 1816	recognised	11380	399	36	Circus	cinereus			0	1	0	0	0	0	0	1	1	0	0
3409	Accipitridae	Circus macrourus	Pallid Harrier	36	290	Gmelin 1770	recognised	11390	399	36	Circus	macrourus	2620		0	1	0	1	0	1	0	1	0	0	0
3410	Accipitridae	Circus melanoleucos	Pied Harrier	36	290	Pennant 1769	recognised	11400	399	36	Circus	melanoleucos	2640		0	1	0	0	0	0	0	1	0	0	0
3411	Accipitridae	Circus pygargus	Montagu's Harrier	36	290	Linnaeus 1758	recognised	11410	399	36	Circus	pygargus	2630		0	1	0	1	0	1	0	1	0	0	0
80020	Accipitridae	Circus sp. 		36	290		not recognised	200200	399	36	Circus		2649		0	1	0	0	0	0	0	0	0	0	0
3397	Accipitridae	Dryotriorchis spectabilis	Congo Serpent-eagle	36	288	Schlegel 1863	recognised	11250	589	36	Dryotriorchis	spectabilis	31810		0	1	0	0	0	1	0	1	0	0	0
3339	Accipitridae	Elanoides forficatus	American Swallow-tailed Kite	36	264	Linnaeus 1758	recognised	10610	602	36	Elanoides	forficatus	2330		0	1	1	0	0	0	0	1	1	0	0
3342	Accipitridae	Elanus caeruleus	Black-winged Kite	36	267	Desfontaines 1789	recognised	10640	603	36	Elanus	caeruleus	2350		0	1	0	1	0	1	0	1	0	0	0
3343	Accipitridae	Elanus axillaris	Black-shouldered Kite	36	267	Latham 1801	recognised	10650	603	36	Elanus	axillaris	31830		0	1	0	0	1	0	0	1	0	0	0
3344	Accipitridae	Elanus leucurus	White-tailed Kite	36	267	Vieillot 1818	recognised	10660	603	36	Elanus	leucurus	2340		0	1	1	0	0	0	0	1	1	0	0
3345	Accipitridae	Elanus scriptus	Letter-winged Kite	36	267	Gould 1842	recognised	10670	603	36	Elanus	scriptus			0	1	0	0	1	0	0	1	0	0	0
3468	Accipitridae	Erythrotriorchis buergersi	Chestnut-shouldered Goshawk	36	294	Reichenow 1914	recognised	12000	641	36	Erythrotriorchis	buergersi			0	1	0	0	0	0	0	1	0	0	0
3469	Accipitridae	Erythrotriorchis radiatus	Red Goshawk	36	294	Latham 1801	recognised	12010	641	36	Erythrotriorchis	radiatus			0	1	0	0	1	0	0	1	0	0	0
3398	Accipitridae	Eutriorchis astur	Madagascar Serpent-eagle	36	289	Sharpe 1875	recognised	11260	685	36	Eutriorchis	astur			0	1	0	0	0	1	0	1	0	0	0
3341	Accipitridae	Gampsonyx swainsonii	Pearl Kite	36	266	Vigors 1825	recognised	10630	719	36	Gampsonyx	swainsonii			0	1	1	0	0	0	0	1	1	0	0
3494	Accipitridae	Geranoaetus melanoleucus	Black-chested Buzzard-eagle	36	304	Vieillot 1819	recognised	12270	736	36	Geranoaetus	melanoleucus			0	1	0	0	0	0	0	1	1	0	0
3476	Accipitridae	Geranospiza caerulescens	Crane Hawk	36	299	Vieillot 1817	recognised	12090	737	36	Geranospiza	caerulescens	2590		0	1	1	0	0	0	0	1	1	0	0
3370	Accipitridae	Gypaetus barbatus	Lammergeier	36	277	Linnaeus 1758	recognised	10910	785	36	Gypaetus	barbatus	2460		0	1	0	1	0	1	0	1	0	0	0
3369	Accipitridae	Gypohierax angolensis	Palm-nut Vulture	36	276	Gmelin 1788	recognised	10900	786	36	Gypohierax	angolensis	32260		0	1	0	0	0	1	0	1	0	0	0
3373	Accipitridae	Gyps africanus	White-backed Vulture	36	280	Salvadori 1865	recognised	10940	788	36	Gyps	africanus	32270		0	1	0	0	0	1	0	1	0	0	0
3374	Accipitridae	Gyps bengalensis	White-rumped Vulture	36	280	Gmelin 1788	recognised	10950	788	36	Gyps	bengalensis	2490		0	1	0	1	0	0	0	1	0	0	0
3375	Accipitridae	Gyps indicus		36	280		not recognised	10960	788	36	Gyps	indicus			0	0	0	0	0	0	0	1	0	0	0
31029	Accipitridae	Gyps indicus	Indian Vulture	36	280	Scopoli 1786	recognised	10970	788	36	Gyps	indicus	2500		0	1	0	0	0	0	0	0	0	0	1
30234	Accipitridae	Gyps tenuirostris	Slender-billed Vulture	36	280	Gray 1844	recognised	10980	788	36	Gyps	tenuirostris			0	1	0	0	0	0	0	0	0	0	1
3376	Accipitridae	Gyps rueppellii	Rueppell's Vulture	36	280	Brehm 1852	recognised	10990	788	36	Gyps	rueppellii	2530		0	1	0	1	0	1	0	1	0	0	0
3377	Accipitridae	Gyps himalayensis	Himalayan Vulture	36	280	Hume 1869	recognised	11000	788	36	Gyps	himalayensis	2520		0	1	0	0	0	0	0	1	0	0	0
3378	Accipitridae	Gyps fulvus	Griffon Vulture	36	280	Hablizl 1783	recognised	11010	788	36	Gyps	fulvus	2510		0	1	0	1	0	1	0	1	0	0	0
3379	Accipitridae	Gyps coprotheres	Cape Vulture	36	280	Forster 1798	recognised	11020	788	36	Gyps	coprotheres			0	1	0	0	0	1	0	1	0	0	0
3359	Accipitridae	Haliaeetus leucogaster	White-bellied Sea-eagle	36	274	Gmelin 1788	recognised	10800	796	36	Haliaeetus	leucogaster			0	1	0	0	1	0	0	1	0	0	0
3360	Accipitridae	Haliaeetus sanfordi	Sanford's Sea-eagle	36	274	Mayr 1935	recognised	10810	796	36	Haliaeetus	sanfordi			0	1	0	0	0	0	0	1	0	0	0
3361	Accipitridae	Haliaeetus vocifer	African Fish-eagle	36	274	Daudin 1800	recognised	10820	796	36	Haliaeetus	vocifer	2410		0	1	0	1	0	1	0	1	0	0	0
3362	Accipitridae	Haliaeetus vociferoides	Madagascar Fish-eagle	36	274	Des Murs 1845	recognised	10830	796	36	Haliaeetus	vociferoides			0	1	0	0	0	1	0	1	0	0	0
3363	Accipitridae	Haliaeetus leucoryphus	Pallas's Fish-eagle	36	274	Pallas 1771	recognised	10840	796	36	Haliaeetus	leucoryphus	2420		0	1	0	1	0	0	0	1	0	0	0
3364	Accipitridae	Haliaeetus albicilla	White-tailed Eagle	36	274	Linnaeus 1758	recognised	10850	796	36	Haliaeetus	albicilla	2430		1	1	1	1	0	0	0	1	0	0	0
3365	Accipitridae	Haliaeetus leucocephalus	Bald Eagle	36	274	Linnaeus 1766	recognised	10860	796	36	Haliaeetus	leucocephalus	2440		0	1	1	0	0	0	0	1	1	0	0
3366	Accipitridae	Haliaeetus pelagicus	Steller's Sea-eagle	36	274	Pallas 1811	recognised	10870	796	36	Haliaeetus	pelagicus	2450		0	1	1	0	0	0	0	1	0	0	0
3357	Accipitridae	Haliastur sphenurus	Whistling Kite	36	273	Vieillot 1818	recognised	10780	797	36	Haliastur	sphenurus			0	1	0	0	1	0	0	1	0	0	0
3358	Accipitridae	Haliastur indus	Brahminy Kite	36	273	Boddaert 1783	recognised	10790	797	36	Haliastur	indus	2400		0	1	0	0	1	0	0	1	0	0	0
3338	Accipitridae	Hamirostra melanosternon	Black-breasted Buzzard	36	263	Gould 1841	recognised	10600	799	36	Hamirostra	melanosternon			0	1	0	0	1	0	0	1	0	0	0
3349	Accipitridae	Harpagus bidentatus	Double-toothed Kite	36	270	Latham 1790	recognised	10710	805	36	Harpagus	bidentatus			0	1	1	0	0	0	0	1	1	0	0
3350	Accipitridae	Harpagus diodon	Rufous-thighed Kite	36	270	Temminck 1823	recognised	10720	805	36	Harpagus	diodon			0	1	0	0	0	0	0	1	1	0	0
3526	Accipitridae	Harpia harpyja	Harpy Eagle	36	309	Linnaeus 1758	recognised	12640	806	36	Harpia	harpyja			0	1	1	0	0	0	0	1	1	0	0
3495	Accipitridae	Harpyhaliaetus solitarius	Solitary Eagle	36	305	Tschudi 1844	recognised	12280	807	36	Harpyhaliaetus	solitarius			0	1	1	0	0	0	0	1	1	0	0
3496	Accipitridae	Harpyhaliaetus coronatus	Crowned Eagle	36	305	Vieillot 1817	recognised	12290	807	36	Harpyhaliaetus	coronatus	32330		0	1	0	0	0	0	0	1	1	0	0
3527	Accipitridae	Harpyopsis novaeguineae	New Guinea Eagle	36	310	Salvadori 1875	recognised	12650	808	36	Harpyopsis	novaeguineae			0	1	0	0	0	0	0	1	0	0	0
3348	Accipitridae	Helicolestes hamatus	Slender-billed Kite	36	270	Temminck 1821	recognised	10700	30239	36	Helicolestes	hamatus			0	1	1	0	0	0	0	1	1	0	0
3332	Accipitridae	Henicopernis longicauda	Long-tailed Honey-buzzard	36	260	Garnot 1828	recognised	10540	834	36	Henicopernis	longicauda			0	1	0	0	0	0	0	1	0	0	0
3333	Accipitridae	Henicopernis infuscatus	Black Honey-buzzard	36	260	Gurney 1882	recognised	10550	834	36	Henicopernis	infuscatus			0	1	0	0	0	0	0	1	0	0	0
3541	Accipitridae	Hieraaetus fasciatus	Bonelli's Eagle	36	314	Vieillot 1822	recognised	12820	849	36	Hieraaetus	fasciatus	2990		0	1	0	1	0	1	0	1	0	0	0
3542	Accipitridae	Hieraaetus spilogaster	African Hawk-eagle	36	314	Bonaparte 1850	recognised	12830	849	36	Hieraaetus	spilogaster	32360		0	1	0	0	0	1	0	1	0	0	0
3543	Accipitridae	Hieraaetus pennatus	Booted Eagle	36	314	Gmelin 1788	recognised	12840	849	36	Hieraaetus	pennatus	2980		0	1	0	1	0	1	0	1	0	0	0
3544	Accipitridae	Hieraaetus morphnoides		36	314	Gould 1841	not recognised	12850	849	36	Hieraaetus	morphnoides			0	0	0	0	1	0	0	1	0	0	0
32278	Accipitridae	Hieraaetus morphnoides	Little Eagle	36	314	Gould 1841	recognised	12860	849	36	Hieraaetus	morphnoides			0	1	0	0	0	0	0	0	0	0	1
32233	Accipitridae	Hieraaetus weiskei	New Guinea Hawk-eagle	36	314	Reichenow 1900	recognised	12870	849	36	Hieraaetus	weiskei			0	1	0	0	0	0	0	0	0	0	1
3545	Accipitridae	Hieraaetus ayresii	Ayres's Hawk-eagle	36	314	Gurney 1862	recognised	12880	849	36	Hieraaetus	ayresii	32350		0	1	0	0	0	1	0	1	0	0	0
3546	Accipitridae	Hieraaetus kienerii	Rufous-bellied Eagle	36	314	Geoffroy Saint-Hilaire 1835	recognised	12890	849	36	Hieraaetus	kienerii			0	1	0	0	0	0	0	1	0	0	0
3367	Accipitridae	Ichthyophaga humilis	Lesser Fish-eagle	36	275	Müller & Schlegel 1841	recognised	10880	898	36	Ichthyophaga	humilis			0	1	0	0	0	0	0	1	0	0	0
3368	Accipitridae	Ichthyophaga ichthyaetus	Grey-headed Fish-eagle	36	275	Horsfield 1821	recognised	10890	898	36	Ichthyophaga	ichthyaetus			0	1	0	0	0	0	0	1	0	0	0
3529	Accipitridae	Ictinaetus malayensis	Black Eagle	36	312	Temminck 1822	recognised	12670	901	36	Ictinaetus	malayensis			0	1	0	0	0	0	0	1	0	0	0
3351	Accipitridae	Ictinia mississippiensis	Mississippi Kite	36	271	Wilson 1811	recognised	10730	902	36	Ictinia	mississippiensis	2360		0	1	1	0	0	0	0	1	1	0	0
3352	Accipitridae	Ictinia plumbea	Plumbeous Kite	36	271	Gmelin 1788	recognised	10740	902	36	Ictinia	plumbea			0	1	1	0	0	0	0	1	1	0	0
3414	Accipitridae	Kaupifalco monogrammicus	Lizard Buzzard	36	297	Temminck 1824	recognised	12040	931	36	Kaupifalco	monogrammicus	32640		0	1	0	0	0	1	0	1	0	0	0
3330	Accipitridae	Leptodon cayanensis	Grey-headed Kite	36	258	Latham 1790	recognised	10480	969	36	Leptodon	cayanensis			0	1	0	0	0	0	0	1	1	0	0
9837	Accipitridae	Leptodon forbesi	White-collared Kite	36	258	Swann 1922	recognised	10500	969	36	Leptodon	forbesi			0	1	0	0	0	0	0	1	1	0	0
3477	Accipitridae	Leucopternis plumbeus	Plumbeous Hawk	36	300	Salvin 1872	recognised	12100	984	36	Leucopternis	plumbeus			0	1	1	0	0	0	0	1	1	0	0
3478	Accipitridae	Leucopternis schistaceus	Slate-coloured Hawk	36	300	Sundevall 1851	recognised	12110	984	36	Leucopternis	schistaceus	27190		0	1	0	0	0	0	0	1	1	0	0
3479	Accipitridae	Leucopternis princeps	Barred Hawk	36	300	Sclater 1865	recognised	12120	984	36	Leucopternis	princeps			0	1	1	0	0	0	0	1	1	0	0
3480	Accipitridae	Leucopternis melanops	Black-faced Hawk	36	300	Latham 1790	recognised	12130	984	36	Leucopternis	melanops			0	1	0	0	0	0	0	1	1	0	0
3481	Accipitridae	Leucopternis kuhli	White-browed Hawk	36	300	Bonaparte 1850	recognised	12140	984	36	Leucopternis	kuhli			0	1	0	0	0	0	0	1	1	0	0
3482	Accipitridae	Leucopternis lacernulatus	White-necked Hawk	36	300	Temminck 1827	recognised	12150	984	36	Leucopternis	lacernulatus			0	1	0	0	0	0	0	1	1	0	0
3483	Accipitridae	Leucopternis semiplumbeus	Semiplumbeous Hawk	36	300	Lawrence 1861	recognised	12160	984	36	Leucopternis	semiplumbeus			0	1	1	0	0	0	0	1	1	0	0
3484	Accipitridae	Leucopternis albicollis	White Hawk	36	300	Latham 1790	recognised	12170	984	36	Leucopternis	albicollis			0	1	1	0	0	0	0	1	1	0	0
3485	Accipitridae	Leucopternis occidentalis	Grey-backed Hawk	36	300	Salvin 1876	recognised	12180	984	36	Leucopternis	occidentalis			0	1	0	0	0	0	0	1	1	0	0
3486	Accipitridae	Leucopternis polionotus	Mantled Hawk	36	300	Kaup 1847	recognised	12190	984	36	Leucopternis	polionotus			0	1	0	0	0	0	0	1	1	0	0
3549	Accipitridae	Lophaetus occipitalis	Long-crested Eagle	36	317	Daudin 1800	recognised	12920	1005	36	Lophaetus	occipitalis	32940		0	1	0	0	0	1	0	1	0	0	0
3337	Accipitridae	Lophoictinia isura	Square-tailed Kite	36	262	Gould 1838	recognised	10590	1007	36	Lophoictinia	isura			0	1	0	0	1	0	0	1	0	0	0
3340	Accipitridae	Macheiramphus alcinus	Bat Hawk	36	265	Westermann 1851	recognised	10620	1035	36	Macheiramphus	alcinus	32980		0	1	0	0	0	1	0	1	0	0	0
3470	Accipitridae	Megatriorchis doriae	Doria's Goshawk	36	295	Salvadori and d'Albertis 1875	recognised	12020	1079	36	Megatriorchis	doriae			0	1	0	0	0	0	0	1	0	0	0
3415	Accipitridae	Melierax metabates	Dark Chanting-goshawk	36	292	Heuglin 1861	recognised	11440	1103	36	Melierax	metabates	2650		0	1	0	1	0	1	0	1	0	0	0
3416	Accipitridae	Melierax poliopterus	Eastern Chanting-goshawk	36	292	Cabanis 1869	recognised	11450	1103	36	Melierax	poliopterus			0	1	0	0	0	0	0	1	0	0	0
3417	Accipitridae	Melierax canorus	Pale Chanting-goshawk	36	292	Rislachi 1799	recognised	11460	1103	36	Melierax	canorus			0	1	0	0	0	0	0	1	0	0	0
31033	Accipitridae	Melierax canorus		36	292		not recognised	11470	1103	36	Melierax	canorus			0	0	0	0	0	1	0	0	0	0	0
3418	Accipitridae	Melierax gabar	Gabar Goshawk	36	292	Daudin 1800	recognised	11480	1103	36	Melierax	gabar	33160	2660	0	1	0	0	0	1	0	1	0	0	0
3353	Accipitridae	Milvus milvus	Red Kite	36	272	Linnaeus 1758	recognised	10750	1153	36	Milvus	milvus	2390		1	1	0	1	0	1	0	1	0	0	0
32403	Accipitridae	Milvus fasciicauda		36	272	E. Hartert 1914	not recognised	10755	1153	36	Milvus	fasciicauda			0	1	0	0	0	0	0	0	0	0	1
3355	Accipitridae	Milvus migrans	Black Kite	36	272	Boddaert 1783	recognised	10760	1153	36	Milvus	migrans	2380		1	1	1	1	1	1	0	1	0	0	0
32412	Accipitridae	Milvus aegyptius	Yellow-billed Kite	36	272	False	under review	10765	1153	36	Milvus	aegyptius			0	1	0	0	0	0	0	0	0	0	1
32423	Accipitridae	Milvus migrans		36	272		not recognised	10765	1153	36	Milvus	migrans			0	0	0	0	0	0	0	0	0	0	0
3356	Accipitridae	Milvus lineatus	Black-eared Kite	36	272	Gray 1831	recognised	10770	1153	36	Milvus	lineatus			0	1	0	0	0	0	0	1	0	0	0
80042	Accipitridae	Milvus sp. 		36	272		not recognised	200420	1153	36	Milvus		2399		0	1	0	0	0	0	0	0	0	0	0
3525	Accipitridae	Morphnus guianensis	Crested Eagle	36	308	Daudin 1800	recognised	12630	1177	36	Morphnus	guianensis			0	1	1	0	0	0	0	1	1	0	0
3372	Accipitridae	Necrosyrtes monachus	Hooded Vulture	36	279	Temminck 1823	recognised	10930	1227	36	Necrosyrtes	monachus	2480		0	1	0	1	0	1	0	1	0	0	0
3371	Accipitridae	Neophron percnopterus	Egyptian Vulture	36	278	Linnaeus 1758	recognised	10920	1244	36	Neophron	percnopterus	2470		0	1	0	1	0	1	0	1	0	0	0
3324	Accipitridae	Pandion haliaetus	Osprey	36	256	Linnaeus 1758	recognised	10420	1370	36	Pandion	haliaetus	3010		0	1	1	1	1	1	0	1	1	0	0
3492	Accipitridae	Parabuteo unicinctus	Harris's Hawk	36	302	Temminck 1824	recognised	12250	1375	36	Parabuteo	unicinctus	2780		0	1	1	0	0	0	0	1	1	0	0
3334	Accipitridae	Pernis apivorus	European Honey-buzzard	36	261	Linnaeus 1758	recognised	10560	1416	36	Pernis	apivorus	2310		0	1	0	1	0	1	0	1	0	0	0
